Code Domaine,Domaine,Code zone (M49),Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Code Élément,Élément,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","13.928493","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","108.044086","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","106.382112","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","108.328094","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","108.832997","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","107.612814","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","107.875785","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","104.34146","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","108.133496","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","110.295114","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","111.441665","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","110.731645","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","111.015653","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","147.526486","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","150.424422","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","155.789021","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","161.269328","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","159.433793","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","157.85597","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","155.857394","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","162.415879","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","012","Algérie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","163.904293","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","3.2","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","4.468719","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","2.274975","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","1.47929","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","2.184707","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","2.392822","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","2.284012","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","2.694611","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","2.988048","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","3.784861","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","2.758621","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","2.639296","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","19.248868","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","20.724836","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","21.198181","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","16.785738","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","14.473669","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","13.3913","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","10.912226","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","9.083272","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","7.685906","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","103.2","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","105.2","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","103.4","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","102.9","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","102.9","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","102.7","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","103","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","102.9","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","103.4","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","104.2","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","104.3","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","105","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","139.1013","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","142.2776","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","144.0301","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","143.2634","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","142.9348","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","142.8253","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","142.4967","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","142.0586","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Allemagne","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","142.7157","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","020","Andorre","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","2.214839","E","Valeur estimée",""
